时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2025-02-21,43860.0,44100.0,43555.0,43825.0,9263,20748,44016.0,44026.0,43967.25,43521.142857142855,255.96422873852134,336.4748076901864,-80.51057895166508,57.79702970297029,613.9285714285714,-19.26974457588338,18608.05,314694,23099.95,-385.0,-1.8217952964557749
2025-02-24,43690.0,43920.0,43610.0,43900.0,5589,20892,43942.0,43972.5,43915.25,43531.666666666664,234.552169382172,316.09028002858355,-81.53811064641155,52.37430167597765,590.7142857142857,-17.36027180262016,15734.15,320283,22457.3,144.0,0.6940427993059606
2025-02-25,43840.0,44065.0,43710.0,43835.0,10150,20268,43877.0,43969.0,43871.75,43539.86486486487,209.91819502170983,294.8558630272088,-84.93766800549895,60.19261637239165,521.7857142857143,-3.1908009033397287,15094.65,310133,21899.0,-624.0,-2.9867892016082753
2025-02-26,43805.0,44600.0,43660.0,44515.0,24931,22666,43968.0,44029.0,43884.25,43565.52631578947,242.47085676183633,284.3788617741343,-41.90800501229796,61.25,538.9285714285714,64.31711532974899,14649.5,335064,21668.5,2398.0,11.831458456680476
2025-02-27,44500.0,44795.0,44310.0,44550.0,15975,22751,44125.0,44103.0,43923.25,43590.769230769234,268.00390106807026,281.1038696329215,-13.099968564851224,57.60683760683761,508.92857142857144,96.6308952130852,13966.2,351039,21547.5,85.0,0.37501102973616085
2025-02-28,44535.0,44620.0,44155.0,44265.0,8912,21465,44213.0,44114.5,43967.5,43607.625,262.21920471462363,277.32693664926194,-15.10773193463831,47.048611111111114,488.57142857142856,58.8451733377482,13525.85,342127,21427.6,-1286.0,-5.652498791261918
2025-03-03,44265.0,44480.0,44125.0,44390.0,6564,21668,44311.0,44126.5,44027.25,43626.70731707317,264.67029213326896,274.79560774606335,-10.125315612794395,60.65573770491803,453.57142857142856,53.45646402016338,12757.25,348691,21396.45,203.0,0.9457255998136516
2025-03-04,44290.0,44415.0,43800.0,44100.0,8341,21212,44364.0,44120.5,44045.75,43637.97619047619,240.44057096972392,267.9246003907955,-27.48402942107157,53.44506517690875,463.57142857142856,11.272780964501006,12638.3,340350,21393.0,-456.0,-2.1044858777921394
2025-03-05,44100.0,44145.0,43800.0,43875.0,8253,22081,44236.0,44102.0,44079.5,43643.48837209302,200.76838976216095,254.4933582650686,-53.72496850290764,51.15864527629233,450.35714285714283,-28.68292995000183,12238.8,332097,21439.85,869.0,4.096737695643982
2025-03-06,43905.0,44480.0,43720.0,44400.0,19426,24043,44206.0,44165.5,44109.75,43660.681818181816,209.27857953102648,245.45040251826018,-36.171822987233696,54.180602006688964,472.5,24.607137467628014,12489.7,351523,21547.95,1962.0,8.8854671436982
2025-03-07,44400.0,44450.0,43980.0,44015.0,8087,23011,44156.0,44184.5,44105.25,43668.555555555555,182.84891533818154,232.93010508224447,-50.081189744062925,46.082949308755765,474.2857142857143,12.091005498023756,11423.35,343436,21523.95,-1032.0,-4.292309611945266
2025-03-10,44060.0,44200.0,43815.0,43850.0,7812,23847,44048.0,44179.5,44076.0,43672.5,146.89577199236373,215.72323846426832,-68.82746647190459,45.31722054380664,479.2857142857143,-31.95074640976163,11018.65,335624,21588.4,836.0,3.633045065403495
2025-03-11,43900.0,44180.0,43900.0,44150.0,8147,24000,44058.0,44211.0,44090.0,43682.65957446808,140.98495288105187,200.77558134762504,-59.79062846657317,51.282051282051285,484.2857142857143,-2.1946268301893435,10572.45,343771,21739.5,153.0,0.6415901371241706
2025-03-12,44160.0,44255.0,43910.0,44050.0,6314,24087,44093.0,44164.5,44096.75,43690.3125,126.7700951399238,185.9744841060848,-59.20438896616099,54.29864253393666,478.92857142857144,-4.391382012165359,10357.55,337457,21888.2,87.0,0.36249999999999893
2025-03-13,44060.0,44230.0,43950.0,44120.0,6781,24270,44037.0,44121.5,44112.25,43699.08163265306,119.77247046935372,172.73408137873858,-52.96161090938486,54.43609022556391,460.0,-0.32418009246713153,10156.55,344238,22065.6,183.0,0.7597459210362478
2025-03-14,43995.0,44185.0,43750.0,43770.0,12131,25293,43988.0,44072.0,44093.25,43700.5,85.00484463949397,155.18823403088965,-70.18338939139568,48.19444444444444,468.92857142857144,-48.10974678278472,10250.85,332107,22299.9,1023.0,4.215080346106315
2025-03-17,43780.0,43780.0,43070.0,43220.0,25926,27936,43862.0,43955.0,44040.75,43691.07843137255,12.921891699974367,126.7349655647066,-113.81307386473223,42.47246022031823,494.2857142857143,-135.7043977775011,10986.6,306181,22643.5,2643.0,10.449531490926333
2025-03-18,43220.0,43495.0,42480.0,43080.0,37040,29242,43648.0,43853.0,43986.75,43679.32692307692,-54.868705522727396,90.4142313472198,-145.2829368699472,29.760225669957677,499.64285714285717,-142.58562025116987,12421.7,269141,23064.3,1306.0,4.674971363115699
2025-03-19,43135.0,43660.0,42700.0,43610.0,25441,29415,43560.0,43826.5,43964.25,43678.018867924526,-65.07651012145652,59.31608305348453,-124.39259317494106,38.366336633663366,533.5714285714286,-84.73767228567054,13392.6,294582,23501.4,173.0,0.5916148006292365
2025-03-20,43610.0,43990.0,43355.0,43695.0,27964,28956,43475.0,43756.0,43960.75,43678.333333333336,-65.5518383954186,34.34249876370391,-99.8943371591225,42.57812500000001,545.7142857142857,-35.171265276239176,14152.35,322546,23892.55,-459.0,-1.5604283528811824
2025-03-21,43790.0,43890.0,43340.0,43515.0,13387,29108,43424.0,43706.0,43945.25,43675.36363636364,-79.53619144887489,11.566760721188148,-91.10295217006303,38.767650834403085,559.6428571428571,-45.68919883831644,14358.55,309159,24310.55,152.0,0.5249343832020914
2025-03-24,43550.0,43750.0,43405.0,43640.0,9043,28148,43508.0,43685.0,43932.25,43674.732142857145,-79.6146880981687,-6.669529042683223,-72.94515905548548,43.83378016085791,540.3571428571429,-41.43493979715928,14531.25,318202,24673.35,-960.0,-3.298062388346845
2025-03-25,43640.0,43860.0,43600.0,43795.0,9404,27517,43651.0,43649.5,43930.25,43676.84210526316,-66.40422606444918,-18.616468447036414,-47.787757617412765,48.90710382513661,534.2857142857143,-20.877467236175363,14493.95,327606,25035.8,-631.0,-2.241722324854345
2025-03-26,43840.0,43990.0,43600.0,43640.0,12352,27277,43657.0,43608.5,43886.5,43676.206896551725,-67.66207802019926,-28.425590361668988,-39.23648765853027,38.44984802431612,507.85714285714283,-18.985151441726067,13865.0,315254,25266.35,-240.0,-0.8721881019006394
2025-03-27,43680.0,43880.0,43560.0,43760.0,7933,27255,43670.0,43572.5,43847.0,43677.627118644064,-58.30384718187997,-34.40124172571119,-23.902605456168786,45.78512396694215,497.14285714285717,-16.32162408409002,13462.9,323187,25491.55,-22.0,-0.08065403086849887
2025-03-28,43760.0,43850.0,43510.0,43650.0,7080,27368,43697.0,43560.5,43816.25,43677.166666666664,-59.082397411897546,-39.33747286294846,-19.744924548949086,46.63299663299664,493.92857142857144,-21.647396772228305,13371.3,316107,25786.7,113.0,0.4146028251696965
2025-03-31,43635.0,43635.0,43285.0,43460.0,9308,27527,43661.0,43584.5,43769.75,43708.666666666664,-74.17576414582436,-46.30513111952364,-27.870633026300723,37.93706293706294,496.42857142857144,-48.73099653230579,13508.5,306799,26079.65,159.0,0.5809704764688783
