时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2025-01-20,7479.6,7335.0,7172.1,6912.833333333333,7213.499668345681,165.85714285714286,70.15437392795883,167.08975759862824,133.1951436780285,33.89461392059974,7622.406983009684,6721.793016990317,7172.1,900.6139660193676,76.1140173014013,78.37683901044835,71.58837388330721,-34.85254691689008,58.55156412570943,53.817661291492115,155989.35,-667995,108261.2,-19689.0,-15.186387862613671
2025-01-21,7480.0,7377.2,7190.6,6919.566666666667,7233.166366598473,164.14285714285714,69.03914590747331,162.43412128174805,139.04293919877242,23.391182082975632,7650.09372597506,6731.106274024941,7190.6,918.9874519501191,71.09471340445455,75.94946380845042,61.38521259646282,-33.9080459770115,50.60991776486228,48.62440158778273,157511.2,-556384,110158.8,1281.0,1.1649690796653234
2025-01-22,7450.8,7408.8,7205.3,6927.933333333333,7242.579093589095,164.57142857142858,61.140819964349376,149.9154988536311,141.21745112974415,8.698047723886958,7663.046010934267,6747.553989065734,7205.3,915.4920218685329,58.59866139531943,70.16586300407343,35.464258177811445,-46.55172413793103,29.45647920691156,11.844427363918946,161361.2,-702384,111788.75,-4078.0,-3.665914545895843
2025-01-23,7378.0,7404.8,7215.2,6934.233333333334,7240.428703723466,169.85714285714286,55.44715447154472,129.4645496708781,138.86687083797096,-9.40232116709285,7664.745079994529,6765.654920005471,7215.2,899.0901599890585,39.95863140640344,60.0967858048501,-0.31767739048987664,-62.64367816091954,11.234305428952485,0.0,164206.95,-823884,113281.7,-2972.0,-2.7733452777544465
2025-01-24,7307.2,7397.8,7227.1,6939.0,7233.530731940279,163.14285714285714,52.15311004784689,107.81819860551968,132.65713639148072,-24.838937785961036,7657.029688253819,6797.170311746182,7227.1,859.8593765076366,28.810224258164236,49.66793195595481,-12.90519113741692,-70.11494252873563,-9.976702780484368,0.0,165220.65,-932397,114059.05,-3821.0,-3.6673033179449255
2025-01-27,7250.0,7364.8,7240.0,6942.466666666666,7221.765900326919,155.85714285714286,54.682274247491634,85.00332869840804,123.12637485286619,-38.12304615445815,7636.742525548835,6843.257474451165,7240.0,793.4850510976703,20.040149505442827,39.79200447245082,-19.46356042857316,-78.44827586206897,-28.088409863370654,9.059031782814188,164121.8,-1008172,114564.3,109.0,0.10859818670918564
2025-02-05,7196.4,7338.2,7251.3,6946.433333333333,7215.121528867212,158.0,55.57377049180328,69.51015907091914,112.40313169647679,-42.89297262555765,7622.433739548833,6880.166260451168,7251.3,742.2674790976653,17.827453622185253,32.4704875223623,-11.458614178168837,-83.16831683168317,-32.03485927537221,12.252218216740888,164687.0,-921023,115595.95,14431.0,14.362205037868602
2025-02-06,7157.2,7304.0,7258.5,6949.733333333334,7207.586145165573,143.85714285714286,43.75,55.303144017234445,100.98313416062832,-45.67999014339388,7613.698091507328,6903.301908492672,7258.5,710.3961830146563,15.905721351236341,26.948898798653648,-6.180633543598269,-89.34707903780068,-34.37829278005768,0.0,166971.15,-1050325,117655.2,21801.0,18.972239143677673
2025-02-07,7179.2,7278.6,7270.9,6959.033333333334,7219.244607530756,147.0,53.95189003436426,59.01783998352403,92.59007532520747,-33.57223534168344,7617.36236219967,6924.437637800329,7270.9,692.9247243993414,29.736848613828712,27.878215403712005,33.45411503406213,-56.013745704467354,2.0151312664984915,28.087502003785698,173698.85,-808435,120914.0,21834.0,15.970916751395281
2025-02-10,7226.8,7267.0,7286.9,6967.1,7237.03083538497,135.71428571428572,48.36223506743738,67.31832440174458,87.53572514051488,-20.21740073877031,7626.904891605567,6946.895108394432,7286.9,680.0097832111351,48.7948973306851,34.85044271270304,76.68380656664922,-42.955326460481096,29.889357036974186,12.698251134075363,178449.45,-617798,124737.1,10692.0,6.743826673815012
2025-02-11,7282.8,7266.4,7300.7,6974.866666666667,7251.599327253068,134.42857142857142,48.64341085271318,71.77803926614251,84.38418796564042,-12.606148699497908,7633.484804814936,6967.915195185064,7300.7,665.5696096298725,60.544115950953184,43.41500045878642,94.80234693528669,-45.70446735395189,29.84497920552179,13.472374890138978,179074.75,-786066,127660.95,-14170.0,-8.372873544201331
2025-02-12,7325.6,7261.0,7319.1,6983.5,7262.4946294194415,134.71428571428572,44.37751004016065,72.53960459561586,82.01527129163551,-9.475666696019658,7620.642630310648,7017.5573696893525,7319.1,603.0852606212957,65.57863343189625,50.802878116489694,95.13014406270935,-49.828178694158076,26.089207607854416,1.7276396286412483,180623.6,-946570,130464.6,-1796.0,-1.1582090322247773
2025-02-13,7334.8,7246.0,7327.4,6990.3,7254.828474236638,135.14285714285714,31.284916201117326,57.631547750095706,77.13852658332755,-19.50697883323184,7601.724740331276,7053.075259668723,7327.4,548.6494806625524,53.04551382506382,51.55042335268107,56.035694769829306,-78.98832684824903,-31.691622815438528,0.0,186130.25,-1150565,132660.3,-8040.0,-5.245610715660498
2025-02-14,7315.6,7247.4,7326.1,6997.533333333334,7252.844810023625,131.57142857142858,36.46616541353384,49.44282460616887,71.59938618789582,-22.156561581726947,7602.01142743533,7050.188572564671,7326.1,551.8228548706593,49.18060161740006,50.76048277425407,46.02083930369204,-64.12556053811659,-39.744402737098845,13.3298726440389,174006.85,-1039311,133138.1,-3345.0,-2.3032272724142877
2025-02-17,7288.0,7257.4,7327.6,7007.033333333334,7254.2881614499465,127.71428571428571,43.415637860082306,45.17595804490247,66.31470055929715,-21.13874251439468,7601.815742954591,7053.38425704541,7327.6,548.431485909181,49.54009019743769,50.35368524864862,47.91290009501586,-49.740932642487046,-32.901748506662734,32.13076191281093,164352.95,-915427,133458.95,1305.0,0.9197524773409738
2025-02-18,7271.6,7277.2,7321.0,7018.6,7259.40357464519,128.42857142857142,44.33198380566802,44.50902888100609,61.953566223638944,-17.444537342632856,7590.131937903934,7051.868062096066,7321.0,538.2638758078683,52.04744242917691,50.91827097549138,54.305785336547984,-39.37823834196891,-10.744098664056185,43.70012613926741,153280.0,-807731,133198.65,1345.0,0.9393048445782259
2025-02-19,7256.8,7291.2,7314.7,7028.933333333333,7262.5079961075535,124.28571428571429,47.81659388646288,42.20292735509247,58.003438449929654,-15.800511094837184,7580.145087987645,7049.254912012355,7314.7,530.8901759752898,49.610575654539,50.48237253517392,47.866981893269156,-43.523316062176164,-8.386539022586351,68.06281386308517,147264.45,-901731,133269.35,2414.0,1.6701721370454337
2025-02-20,7280.0,7307.4,7305.7,7037.833333333333,7265.888186954453,118.71428571428571,54.81481481481482,40.39384009285095,54.481518778513916,-14.087678685662965,7559.795796274036,7051.604203725964,7305.7,508.19159254807164,48.16380719311609,49.709517421154644,45.07238673703898,-41.968911917098445,-3.778741396107778,96.87529239582331,143457.45,-803080,133115.4,254.0,0.17284790745151213
2025-02-21,7272.4,7294.0,7286.3,7043.966666666666,7259.232169149267,121.42857142857143,51.62790697674419,30.37938323391063,49.66109166959326,-19.28170843568263,7508.1288576925635,7064.471142307437,7286.3,443.6577153851267,35.712808399014335,45.04394774710787,17.050529702827262,-68.39378238341969,-22.521828736599332,83.75442716302922,140715.75,-985101,133819.45,9393.0,6.3809407353061065
2025-02-24,7242.8,7265.4,7266.2,7048.633333333333,7245.971962563623,125.71428571428571,50.56947608200456,16.12441694005338,42.95375672368529,-26.82933978363191,7470.242926340014,7062.157073659986,7266.2,408.08585268002753,25.83432162144234,38.640739038552695,0.22148678722162174,-88.08290155440415,-62.66071858670133,79.39674572580513,137937.85,-1112027,135302.7,2717.0,1.7350268523662615
2025-02-25,7204.0,7237.8,7252.1,7052.966666666666,7233.40320422423,122.0,47.74346793349169,4.293609536716758,35.22172728629158,-30.928117749574824,7457.346860351461,7046.85313964854,7252.1,410.49372070292156,20.486284344364822,32.58925414049007,-3.719655247885669,-92.51336898395722,-76.78987631900581,69.94739757524209,133957.85,-1201608,137823.95,1071.0,0.6722573031874068
2025-02-26,7147.6,7202.2,7231.6,7056.4,7212.126708583827,128.85714285714286,43.2258064516129,-13.320767882269138,25.513228252579438,-38.833996134848576,7447.843916859798,7015.356083140203,7231.6,432.4878337195951,18.938050949048495,28.03885307667621,0.7364466937930629,-87.54863813229572,-106.45879159308299,50.74773353908293,135259.75,-1339257,140284.5,67.0,0.0417744801571196
2025-02-27,7094.8,7187.4,7216.7,7061.0,7195.162260147272,118.85714285714286,30.526315789473685,-25.054872493927178,15.399608103278116,-40.45448059720529,7444.569861289572,6988.8301387104275,7216.7,455.73972257914465,19.886093371972926,25.321266508441784,9.01574709903521,-82.87937743190662,-94.31282353301248,0.0,133232.25,-1233807,143016.3,1347.0,0.8395034028868542
2025-02-28,7058.8,7165.6,7206.5,7064.7,7178.099187752294,113.85714285714286,22.222222222222214,-35.398631121364815,5.23996025834953,-40.63859137971434,7451.376338286387,6961.623661713613,7206.5,489.75267657277436,19.03297313907106,23.225168718651545,10.648581979910091,-86.38132295719845,-76.71608761646682,0.0,131715.35,-1324969,146071.1,3488.0,2.1557611604521743
2025-03-03,7041.2,7142.0,7199.7,7070.266666666666,7164.184979394932,113.28571428571429,24.501424501424495,-41.822959036065186,-4.172623600533412,-37.65033543553177,7456.348110516123,6943.051889483877,7199.7,513.2962210322457,19.784358330337803,22.078231922546962,15.196611145919483,-83.26848249027238,-69.92506719545165,6.993006993006995,131640.65,-1217950,149180.05,-2738.0,-1.656512611397143
2025-03-04,6987.6,7095.8,7186.5,7072.4,7133.881648023987,120.85714285714286,19.907407407407405,-61.217256302156784,-15.581550140858086,-45.6357061612987,7486.130298517005,6886.869701482995,7186.5,599.2605970340101,13.8380806508348,19.331514831976243,2.8512122885519204,-98.13432835820896,-101.46299312680486,0.0,135247.55,-1365863,152541.35,5156.0,3.171966606992349
2025-03-05,6947.2,7047.4,7169.3,7074.433333333333,7102.845300593131,112.28571428571429,23.955431754874652,-78.7459250285574,-28.214425118397948,-50.53149991015945,7513.454861103206,6825.145138896794,7169.3,688.3097222064116,10.064715637726799,16.24258176722643,-2.291016621272462,-97.4820143884892,-110.06677779740969,11.596462321656835,135620.05,-1460462,155111.1,-1400.0,-0.8347992009779093
2025-03-06,6891.6,6993.2,7150.3,7075.433333333333,7069.812414822356,114.71428571428571,16.71309192200556,-95.72997118139483,-41.717534330997324,-54.012436850397506,7541.005219341852,6759.594780658148,7150.3,781.4104386837043,12.246533588993007,14.91056570781529,6.918469351348445,-85.83815028901734,-111.03447677501511,0.0,139158.8,-1660539,156862.75,5439.0,3.270496978443216
2025-03-07,6840.4,6949.6,7121.8,7075.2,7040.30647055356,112.42857142857143,13.08139534883722,-107.62653188596687,-54.899333841991236,-52.72719804397563,7539.535045717932,6704.064954282068,7121.8,835.4700914358637,15.189149114425089,15.003426843351889,15.560593656571484,-85.26011560693641,-93.44783814748945,0.0,132756.2,-1546701,157723.85,4023.0,2.3424399105645533
2025-03-10,6777.2,6909.2,7087.3,7076.5,7009.420140024649,114.0,7.225433526011557,-119.23065743073494,-67.76559855973997,-51.465058870994966,7519.91413462067,6654.685865379331,7087.3,865.2282692413391,14.292766076283392,14.766539920995724,13.345218386858729,-91.61849710982659,-81.7996040835768,0.0,130652.45,-1695263,157788.65,-5234.0,-2.9778058452383016
2025-03-11,6742.8,6865.2,7051.5,7077.9,6977.475364784206,122.57142857142857,6.96378830083566,-130.313882203066,-80.27525528840518,-50.03862691466081,7496.95494189992,6606.04505810008,7051.5,890.9098837998408,17.239953503591913,15.591011115194453,20.537838280386833,-84.5,-89.52128088769932,0.0,129726.35,-1845009,158430.9,-2621.0,-1.5369459283540388
2025-03-12,6700.8,6824.0,7013.1,7079.2,6941.334853852377,128.0,5.583756345177662,-143.57493999104008,-92.93519222893217,-50.639747762107916,7476.452497394808,6549.7475026051925,7013.1,926.7049947896157,14.478376962593615,15.220133064327507,12.994864759125829,-94.0,-83.43231002232082,0.0,130245.15,-2015889,159405.5,4851.0,2.889013292677123
2025-03-13,6693.6,6792.6,6990.0,7081.3,6920.255343961674,130.28571428571428,20.54455445544555,-142.59628224667722,-102.86741023248118,-39.72887201419604,7463.844744726753,6516.155255273247,6990.0,947.6894894535053,20.224390611878327,16.888218913511114,26.896734008612754,-75.64469914040114,-60.598008424940275,33.25677169953213,131030.35,-1796190,160407.15,-7499.0,-4.340628491054222
2025-03-14,6704.8,6772.6,6969.1,7083.766666666666,6910.326263584371,129.14285714285714,31.642512077294683,-132.5463790880258,-108.80320400359011,-23.743175084435677,7434.427456857168,6503.772543142833,6969.1,930.6549137143356,31.075519667178142,21.617319164733455,49.991920672067515,-55.067567567567565,-42.94533937040907,61.809615745426676,132308.55,-1659372,161233.95,-6842.0,-4.140042598509053
2025-03-17,6726.8,6752.0,6947.0,7085.733333333334,6902.295190862051,133.71428571428572,32.69230769230769,-122.36430249263867,-111.51542370139983,-10.848878791238846,7394.186291099428,6499.813708900572,6947.0,894.3725821988555,49.83093716208501,31.02185849718397,87.44909449188708,-51.74825174825175,-33.31696263615208,72.01667090522147,133699.0,-1507679,161720.9,-5492.0,-3.4666902324172133
2025-03-18,6763.2,6753.0,6924.4,7088.166666666667,6897.886125065665,128.57142857142858,39.84168865435357,-110.59926467582409,-111.33219189628468,0.7329272204605957,7339.288393362915,6509.511606637085,6924.4,829.7767867258299,64.31818575033309,42.12063424823367,108.7132887545319,-42.91044776119403,-22.081394320319898,100.0,135115.95,-1371644,161906.35,-4685.0,-3.063493101418946
2025-03-19,6800.0,6750.4,6898.9,7086.733333333334,6886.849351249886,132.71428571428572,34.405940594059416,-106.02438587717006,-110.27063069246176,4.246244815291703,7279.971011478652,6517.828988521347,6898.9,762.142022957305,65.89466351609508,50.045310670854136,97.59336920657697,-56.71641791044776,-24.573367248763645,84.13287757347165,137772.7,-1518779,161705.4,-5314.0,-3.584606563459136
2025-03-20,6825.2,6759.4,6876.3,7086.733333333334,6882.958936845135,135.71428571428572,40.04683840749414,-96.12641091096248,-107.44178673616192,11.315375825199439,7208.144668799146,6544.455331200855,6876.3,663.6893375982909,73.29485504247609,57.795158794728124,104.29424753797201,-44.776119402985074,-17.44301875813954,100.0,140012.35,-1375335,161301.0,-3815.0,-2.6691200649264335
2025-03-21,6834.0,6769.4,6859.5,7087.2,6880.772371431312,138.85714285714286,39.906103286384976,-86.1593204284818,-103.1852934746259,17.025973046144088,7155.254877167406,6563.745122832594,6859.5,591.5097543348129,75.49553910048233,63.69528556331286,99.09604617482127,-38.492063492063494,-0.48439100485727116,99.59163512754115,139216.0,-1209241,160125.75,-6024.0,-4.33019925817304
2025-03-24,6848.4,6787.6,6848.4,7088.933333333333,6882.413097961664,131.0,53.69318181818182,-74.33713477493166,-97.41566173468705,23.078526959755393,7118.544133068745,6578.255866931254,6848.4,540.2882661374915,79.91837438159496,69.10298183607355,101.54915947263777,-10.309278350515465,9.829113279774795,100.0,140388.3,-1058869,158627.3,-3747.0,-2.8153457758542944
2025-03-25,6854.8,6809.0,6837.1,7087.1,6882.945183870077,130.42857142857142,55.91715976331361,-65.02531257029932,-90.9375919018095,25.912279331510177,7077.763906287084,6596.436093712917,6837.1,481.3278125741672,81.20099417647455,73.13565261620721,97.33167729700924,-12.88659793814433,19.952351776873964,100.0,140796.35,-1156611,157060.35,-299.0,-0.23116471452317988
2025-03-26,6884.0,6842.0,6833.0,7085.066666666667,6887.236118739594,125.42857142857143,62.95180722891566,-53.797812978974434,-83.5096361172425,29.71182313826806,7063.855616759389,6602.144383240611,6833.0,461.7112335187776,82.70542468907827,76.32557664049756,95.46512078623971,-9.569377990430622,42.45521572538724,100.0,140140.7,-1032075,154885.45,-12092.0,-9.370302062830305
2025-03-27,6908.4,6866.8,6829.7,7083.9,6894.927916954871,126.0,64.85714285714286,-41.19737525951405,-75.04718394569682,33.84980868618277,7050.108329195679,6609.29167080432,6829.7,440.81665839135894,84.73893984247009,79.13003104115506,95.95675744510015,-6.696428571428571,59.157448339447114,100.0,139867.9,-932081,152571.6,-1432.0,-1.2244130170836365
2025-03-28,6922.8,6878.4,6825.5,7082.4,6898.458591530597,123.42857142857143,65.60693641618496,-33.72754655897461,-66.78325646835238,33.05570990937777,7033.831214024029,6617.168785975971,6825.5,416.66242804805734,80.49262656164672,79.58422954798561,82.30942058896892,-15.486725663716815,60.25934511321183,100.0,140509.8,-1036081,149740.45,-6858.0,-5.936531569744297
2025-03-31,6914.8,6881.6,6816.8,7081.2,6894.6053923372065,119.14285714285714,62.70718232044199,-33.39389106357794,-60.105383387397495,26.711492323819556,7002.078851009665,6631.521148990335,6816.8,370.55770201933046,67.79508437443114,75.65451449013412,52.07622414302517,-34.285714285714285,30.170061356261122,95.16894291120101,142184.25,-1176589,146789.9,-5126.0,-4.717293675918432
2025-04-01,6934.4,6894.6,6823.8,7083.433333333333,6903.309640686044,119.85714285714286,75.0,-22.541096688967627,-52.59252604771152,30.051429358743896,7023.723774947746,6623.876225052254,6823.8,399.8475498954922,74.30120052822772,75.20340983616532,72.49678191235253,-8.717948717948717,70.72925433562483,100.0,142200.95,-1028342,143454.2,-2547.0,-2.459966389151813
2025-04-02,6935.6,6909.8,6830.1,7083.566666666667,6906.232532049278,111.14285714285714,65.15580736543909,-17.929464666819513,-45.65991377153312,27.730449104713607,7035.78540106291,6624.414598937091,6830.1,411.37080212581895,70.61675476810623,73.67452481347895,64.50121467736079,-25.903614457831324,61.20618835706067,77.29528829689015,142103.8,-1120998,139826.2,-7246.0,-7.174896772979766
2025-04-03,6900.4,6904.4,6831.9,7080.233333333334,6895.3532432826805,115.57142857142857,48.40425531914894,-25.43967359913313,-41.61586573705313,16.176192137919998,7035.474271975636,6628.325728024363,6831.9,407.1485439512726,47.932537366771676,65.09386233124319,13.609887437828661,-78.62068965517241,11.39044363392828,37.137330754352035,139791.15,-1274822,135701.3,-4499.0,-4.799189290095473
2025-04-07,6792.4,6857.6,6813.5,7068.733333333334,6847.41483916052,135.57142857142858,30.998248686514884,-62.94266152503042,-45.88122489464859,-17.061436630381827,7095.75520367193,6531.24479632807,6813.5,564.5104073438597,31.95502491118112,54.0475831912225,-12.230091648901634,-100.0,-154.30964605299903,0.0,134302.3,-1278883,131270.0,-2105.0,-2.358649127131751
2025-04-08,6616.0,6765.4,6776.5,7050.233333333334,6764.422949716661,159.0,21.204188481675402,-124.79323427010604,-61.663626769740084,-63.12960750036596,7245.079712928655,6307.920287071345,6776.5,937.1594258573095,21.806494594875467,43.300553659106825,-21.181623533587242,-98.49056603773585,-165.53248083319028,0.0,138194.25,-1505284,126249.95,-17009.0,-19.51894056758586
2025-04-09,6363.6,6649.0,6729.0,7027.066666666667,6665.335049743645,175.85714285714286,18.991793669402114,-191.9320791926566,-87.71731725432339,-104.21476193833321,7393.128712952765,6064.871287047235,6729.0,1328.257425905531,15.823518651776524,34.141541989996725,-20.812528024663877,-96.14243323442136,-151.4449847533277,0.0,141384.95,-1718844,120756.85,-12082.0,-17.227513831061426
2025-04-10,6197.6,6566.6,6704.3,7012.166666666667,6611.874568815679,207.42857142857142,31.651829871414435,-212.03308784488127,-112.58047137243497,-99.4526164724463,7423.412054806687,5985.187945193314,6704.3,1438.224109613373,22.76662423719172,30.349902739061722,7.600067233451718,-63.34716459197787,-108.03390000444796,22.603895092237593,144740.05,-1480862,114476.45,-10895.0,-18.768303186907843
2025-04-11,6050.0,6475.2,6671.0,6996.133333333333,6558.7436574999,210.42857142857142,30.417881438289598,-229.35401385052864,-135.93517986805372,-93.41883398247492,7446.519655999754,5895.480344000246,6671.0,1551.0393119995078,26.242756407090468,28.98085396173797,20.766561297795462,-66.80497925311204,-84.43322976912195,20.40073860148828,141249.05,-1630741,108247.95,-6461.0,-13.701622309405149
2025-04-14,5974.0,6383.2,6630.8,6975.333333333333,6506.6728329761,208.28571428571428,28.516003879728416,-243.66124631819457,-157.4803931580819,-86.18085316011266,7456.407425507124,5805.192574492877,6630.8,1651.214851014247,27.591989748572068,28.517899224016006,25.740170797684186,-69.70954356846472,-73.86545257674747,17.00502628866214,138121.25,-1705003,102180.85,-3614.0,-8.880916105568392
2025-04-15,5964.8,6290.4,6586.0,6953.533333333334,6451.7516107879,212.85714285714286,27.553889409559517,-258.63516068667104,-177.71134666379976,-80.92381402287128,7462.669294906263,5709.330705093737,6586.0,1753.3385898125252,26.786927630589773,27.94090869287393,24.47896550602146,-75.38035961272476,-71.52718674819681,15.287216465419709,134127.6,-1776823,96264.05,-2486.0,-6.704422869471416
2025-04-16,6005.6,6184.6,6539.6,6928.333333333333,6401.8705049985765,219.71428571428572,26.145038167938935,-267.57899489916235,-195.68487631087228,-71.89411858829007,7453.540318217234,5625.659681782767,6539.6,1827.8806364344673,26.238633571908334,27.373483652552064,23.96893341062087,-75.51867219917013,-62.28384897050247,12.77177929304429,134908.4,-1928474,93948.65,67343.0,194.66670520899578
2025-04-17,5991.6,6094.6,6502.2,6905.266666666666,6366.835218808236,229.85714285714286,28.399629972247922,-263.0810986850274,-209.16412078570332,-53.91697789932411,7435.390475282378,5569.009524717621,6502.2,1866.3809505647569,36.23732865674084,30.328098653948324,48.05578866232588,-68.1881051175657,-49.741080399178614,16.797246188021926,136720.45,-1745098,91815.95,-1660.0,-1.628456791940125
2025-04-18,5999.6,6024.8,6464.6,6882.2,6340.850912255071,230.14285714285714,30.83257090576396,-251.77270593965022,-217.6858378164927,-34.08686812315753,7400.061023408054,5529.138976591947,6464.6,1870.9220468161075,49.7236075017407,36.79326826987912,75.58428596546386,-64.0387275242047,-43.196242836208214,21.141147007046897,136935.35,-1597356,89955.5,1630.0,1.6254973722787946
2025-04-21,6019.2,5996.6,6427.1,6857.633333333333,6318.865111087922,229.0,32.42481203007519,-238.7672961711678,-221.90212948742771,-16.865166683740085,7355.929461430302,5498.270538569699,6427.1,1857.6589228606026,63.12670030317389,45.57107894764404,98.2379430142336,-62.93222683264177,-35.172291686054024,23.98401813009761,137242.25,-1425124,88375.15,-422.0,-0.4141030547459956
2025-04-22,6043.2,6004.0,6384.7,6833.1,6293.258910031929,224.71428571428572,27.28155339805825,-230.6432025215463,-223.65034409425144,-6.992858427294863,7300.346702724568,5469.053297275432,6384.7,1831.2934054491361,68.70639080614276,53.282849567143614,99.55347328414106,-66.33663366336634,-37.39483935970044,17.957190168167255,138508.45,-1600820,86979.5,-53.0,-0.052224466669947844
2025-04-23,6102.4,6054.0,6351.5,6813.566666666667,6286.662823362221,236.42857142857142,33.730522456461955,-207.76941743968837,-220.47415876333883,12.704741323650467,7237.996474894201,5465.003525105799,6351.5,1772.9929497884023,78.51259387076183,61.69276433501635,112.1522529422528,-53.83522727272727,-23.137017921935893,50.11049045324198,143754.9,-1398149,85890.7,5838.0,5.75558009306727
2025-04-24,6128.8,6060.2,6313.4,6792.666666666667,6275.171125899153,232.0,35.081029551954245,-192.10739872951854,-214.8008067565748,22.69340802705625,7160.181746564976,5466.618253435024,6313.4,1693.563493129952,78.79334215040036,67.39295694014436,101.59411257091239,-27.628361858190708,-19.81160369641602,100.0,145931.0,-1566207,85464.15,1153.0,1.0748578353686922
2025-04-25,6156.0,6077.8,6276.5,6774.3,6270.869113908757,214.0,45.40295119182747,-172.5419151391634,-206.3490284330925,33.80711329392912,7065.524581032507,5487.475418967493,6276.5,1578.0491620650137,80.30667254471135,71.69752880833336,97.52496001746732,-8.635097493036211,-7.09060999761213,100.0,151052.55,-1363782,85124.15,299.0,0.27577174584727526
2025-04-28,6192.8,6106.0,6244.6,6758.866666666667,6273.072055441256,194.71428571428572,61.27659574468085,-150.14112981749804,-195.10744870997362,44.966318892475584,6971.153913672977,5518.046086327024,6244.6,1453.1078273459534,82.62583201093965,75.34029654253546,97.19690294774804,-6.976744186046512,4.374190213632241,100.0,157815.65,-1124520,85306.65,3592.0,3.3038391493901864
2025-04-29,6224.0,6133.6,6212.0,6742.833333333333,6266.684240637327,179.71428571428572,69.34189406099519,-137.89958998066686,-183.66587696411227,45.76628698344541,6878.713542211535,5545.286457788465,6212.0,1333.4270844230705,76.15469975167997,75.61176427891697,77.24057069720598,-18.34625322997416,1.3519518852113144,100.0,159469.05,-1298096,85712.0,-669.0,-0.5956514771088162
2025-04-30,6221.6,6162.0,6173.3,6727.866666666667,6261.476217719486,147.0,56.19266055045871,-126.258502188497,-172.18440200898922,45.92589982049222,6731.9408694791855,5614.659130520815,6173.3,1117.2817389583706,71.29710680243825,74.17354512009072,65.54423016713332,-31.050228310502284,6.304957980580578,69.55974401680893,160537.65,-1128477,86095.8,-2978.0,-2.6673832236105532
2025-05-06,6214.4,6171.6,6133.1,6710.833333333333,6248.954673174773,145.0,54.203539823008846,-122.24045902154376,-162.19561341150012,39.95515438995636,6561.872495189937,5704.327504810064,6133.1,857.5449903798726,60.33743090030723,69.56150704682956,41.88927860726258,-50.93457943925234,-2.0704916818231935,64.95496275130576,164213.75,-1294655,87150.6,6174.0,5.681577663872206
2025-05-07,6226.0,6191.0,6107.9,6696.7,6252.673275729557,156.0,63.52941176470588,-105.09537723522408,-150.77556617624492,45.680188941020845,6415.834306049079,5799.9656939509205,6107.9,615.8686120981583,66.85538871614685,68.65946760326867,63.24723094190321,-16.742081447963802,57.8370142165862,86.54420055320821,170048.55,-1024135,89282.95,17052.0,14.848355552459491
2025-05-08,6248.0,6220.4,6108.5,6681.266666666666,6267.085344707693,158.14285714285714,72.48576850094877,-81.21139147972826,-136.8627312369416,55.65133975721335,6418.802738424119,5798.197261575881,6108.5,620.6054768482372,77.58153128580483,71.63348883078072,89.47761619585305,-0.8264462809917356,95.41035369982177,100.0,184525.85,-730528,92173.4,13057.0,9.899691416527023
2025-05-09,6301.2,6262.6,6133.3,6665.7,6286.601026164103,151.42857142857142,74.28571428571428,-56.14887966012702,-120.7199609215787,64.57108126145168,6476.548321956774,5790.051678043226,6133.3,686.4966439135478,83.99374812993048,75.75357526383064,100.47409386213016,-2.6717557251908395,108.48390759567528,100.0,185639.3,-481858,96169.95,5113.0,3.527423249396344
2025-05-12,6389.6,6305.6,6179.8,6653.433333333333,6321.591404624664,154.42857142857142,75.91973244147157,-21.354616785395592,-100.84689209434208,79.49227530894649,6541.08402589687,5818.51597410313,6179.8,722.5680517937399,89.21987580246731,80.24234211004286,107.17494318731625,-0.3021148036253776,123.02589961245933,100.0,190374.15,-173601,101219.35,8975.0,5.980821388350233
2025-05-13,6505.2,6359.8,6210.0,6642.466666666666,6358.392223231839,159.14285714285714,75.7983193277311,10.456895344784243,-78.58613460651682,89.04302995130107,6639.1994996806825,5780.8005003193175,6210.0,858.398999361365,90.12806534979302,83.53758318995958,103.3090296694599,-7.512953367875648,127.19475153342307,99.75037487807244,193985.65,136611,106835.2,434.0,0.27289075566845344
2025-05-14,6623.6,6424.8,6251.3,6637.433333333333,6408.069154352616,169.57142857142858,78.60326894502228,48.98207555680801,-53.072492573851854,102.05456813065987,6767.451385381668,5735.148614618332,6251.3,1032.3027707633355,89.91370308011952,85.66295648667956,98.41519626699946,-9.959349593495935,129.99711484627971,100.00000000000001,208223.35,571244,112809.55,709.0,0.44459215410854735
2025-05-15,6695.2,6471.6,6288.8,6629.566666666667,6441.776853938081,173.85714285714286,75.35612535612536,69.19431560261819,-28.619130938557845,97.81344654117603,6839.566585386938,5738.033414613063,6288.8,1101.533170773875,85.550480165001,85.62546437945338,85.40051173609629,-21.951219512195124,96.60481306217288,92.76366203765859,219762.7,266195,118906.1,-1170.0,-0.7304237081801168
