时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2024-12-03,6692.0,6736.0,6658.0,6696.0,61055,89091,6718.4,6767.6,6773.2,6971.866666666667,-73.13448581949706,-77.87943814821277,4.744952328715712,42.737430167597765,124.0,-52.68341881705995,100919.7,-1250651,107426.55,-1318.0,-1.4578194648762866
2024-12-04,6730.0,6808.0,6700.0,6774.0,113149,85527,6714.4,6762.2,6773.3,6961.7,-65.87350610909743,-75.47825174038971,9.604745631292275,55.49132947976879,123.0,-8.735329702989965,100686.15,-1137502,105960.65,-3564.0,-4.000404081220321
2024-12-05,6772.0,6808.0,6606.0,6638.0,117155,84208,6702.4,6742.0,6759.1,6948.6,-70.28301196437951,-74.43920378518767,4.156191820808161,51.61290322580645,125.71428571428571,-53.70800587072526,100509.95,-1254657,104524.4,-1319.0,-1.5422030469910086
2024-12-06,6630.0,6642.0,6480.0,6590.0,143082,82022,6676.8,6715.6,6742.4,6936.7,-76.76586684285576,-74.9045363967213,-1.8613304461344597,44.4141689373297,129.0,-117.70343496065438,101729.75,-1397739,103040.3,-2186.0,-2.5959528785863606
2024-12-09,6586.0,6620.0,6492.0,6520.0,93977,83665,6643.6,6687.2,6726.0,6926.033333333334,-86.55424753860916,-77.23447862509887,-9.319768913510288,32.86516853932585,127.14285714285714,-111.62383359689946,100644.8,-1491716,101591.05,1643.0,2.003121113847506
2024-12-10,6578.0,6704.0,6542.0,6594.0,117944,75808,6623.2,6670.8,6717.0,6916.466666666666,-87.33369967871658,-79.25432283582242,-8.079376842894163,33.7950138504155,131.42857142857142,-63.05459600616531,102686.25,-1373772,99588.65,-7857.0,-9.391023725572223
2024-12-11,6614.0,6682.0,6604.0,6668.0,59215,72299,6602.0,6658.2,6710.4,6910.766666666666,-81.04599181494086,-79.61265663164612,-1.4333351832947443,39.03061224489795,125.42857142857143,-37.21095840561997,101356.9,-1314557,97401.4,-3509.0,-4.628799071338118
2024-12-12,6700.0,6758.0,6660.0,6708.0,88073,66414,6616.0,6659.2,6710.9,6910.333333333333,-72.00524073289489,-78.09117345189588,6.0859327190009935,40.98765432098765,126.42857142857143,-3.3710809487021556,100452.4,-1226484,94503.75,-5885.0,-8.139808296103679
2024-12-13,6706.0,6754.0,6682.0,6710.0,71324,58492,6640.0,6658.4,6715.7,6907.5,-63.941914492171236,-75.26132165995095,11.319407167779715,43.83202099737533,117.0,-0.9129143598551678,99212.7,-1155160,91092.2,-7922.0,-11.928207907971212
2024-12-16,6714.0,6908.0,6678.0,6868.0,104540,51885,6709.6,6676.6,6725.5,6906.3,-44.29182225807472,-69.06742177957571,24.775599521500993,56.29290617848971,126.71428571428571,53.20808145074211,100382.3,-1050620,87565.15,-6607.0,-11.295561786227182
